Date,SPY,QQQ,IWM,VEA,VWO,BND,TLT,IEF,TIP,LQD,EMB,GLD,GSG,VNQ
2008-01-24,99.4517822265625,39.20087432861328,55.378360748291016,27.32147979736328,30.77100372314453,48.81253433227539,60.40910720825195,62.9262580871582,69.51068878173828,58.701419830322266,47.95688247680664,90.08000183105469,50.72999954223633,31.2839412689209
2008-01-25,98.01515197753906,38.397823333740234,54.976898193359375,27.202301025390625,30.051597595214844,49.137420654296875,61.427059173583984,63.51064682006836,70.07544708251953,59.336700439453125,48.03207015991211,90.30000305175781,51.790000915527344,31.10234832763672
2008-01-28,99.63601684570312,38.694618225097656,56.14113235473633,27.415555953979492,30.73830223083496,48.96249008178711,61.19655227661133,63.27826690673828,69.99201202392578,59.32013702392578,48.01327896118164,91.75,52.2599983215332,32.155521392822266
2008-01-29,100.12958526611328,38.764442443847656,56.28568649291992,27.609996795654297,30.85601806640625,48.893760681152344,60.780460357666016,63.02482223510742,69.96638488769531,59.220680236816406,47.93339157104492,91.1500015258789,52.5099983215332,31.864990234375
2008-01-30,99.39286041259766,38.729530334472656,55.57908630371094,27.428112030029297,30.30992889404297,48.912498474121094,60.38349914550781,62.99668884277344,69.97920989990234,59.20962905883789,48.07908630371094,92.05999755859375,52.5099983215332,31.014163970947266
2008-01-31,101.20525360107422,39.392913818359375,56.96013641357422,27.835786819458008,31.029340744018555,48.9499626159668,60.81245040893555,63.320560455322266,70.31925201416016,59.40299606323242,48.09322738647461,91.4000015258789,52.5,31.6367244720459
2008-02-01,102.83338928222656,39.794437408447266,58.30103302001953,28.224666595458984,31.781450271606445,49.113033294677734,61.17795181274414,63.526100158691406,70.35865020751953,59.65496826171875,48.0960693359375,89.3499984741211,51.52000045776367,32.95967483520508
2008-02-04,101.53678894042969,39.23579025268555,57.64262390136719,27.936141967773438,31.74219512939453,48.93742370605469,60.54840850830078,63.17293930053711,69.9522476196289,59.4940071105957,48.11492156982422,89.0999984741211,52.0,32.617271423339844
2008-02-05,98.81819915771484,38.11851501464844,56.165225982666016,26.819700241088867,30.42111587524414,49.069129943847656,61.010955810546875,63.6179313659668,70.28768920898438,59.69938278198242,48.00631332397461,87.68000030517578,51.43000030517578,31.46552085876465
2008-02-06,98.02253723144531,37.36784744262695,55.41850662231445,26.750707626342773,29.953487396240234,48.968814849853516,60.824649810791016,63.50494384765625,70.20381927490234,59.37748336791992,48.02519226074219,88.94999694824219,51.2400016784668,30.951894760131836
2008-02-07,98.67083740234375,37.62969970703125,56.2936897277832,26.56254768371582,30.434185028076172,48.6677360534668,59.51411056518555,62.79151153564453,69.3653335571289,58.69482421875,47.855194091796875,89.8499984741211,51.63999938964844,31.68341827392578
2008-02-08,98.03726959228516,38.05740737915039,55.940399169921875,26.30537986755371,30.24451446533203,48.812007904052734,60.19508361816406,63.321250915527344,70.06193542480469,58.91681671142578,47.6710090637207,91.0,53.619998931884766,30.671741485595703
2008-02-11,98.53822326660156,38.467647552490234,55.9644775390625,26.399473190307617,30.656553268432617,48.91863250732422,60.44563674926758,63.462547302246094,70.24252319335938,59.094425201416016,47.64738082885742,91.33000183105469,54.130001068115234,30.049179077148438
2008-02-12,99.4517822265625,38.249446868896484,56.406124114990234,26.913787841796875,30.77100372314453,48.83710861206055,60.08586883544922,63.32829666137695,70.11351013183594,59.01116943359375,47.66157150268555,89.33000183105469,53.5,30.905210494995117
2008-02-13,100.46846771240234,39.087398529052734,57.68277359008789,27.070594787597656,31.42500114440918,48.57368087768555,59.449920654296875,63.05992126464844,69.47493743896484,58.417362213134766,47.75128936767578,89.44000244140625,53.779998779296875,31.1490535736084
2008-02-14,99.58440399169922,38.38037109375,56.34991455078125,27.045495986938477,31.065298080444336,48.3479118347168,58.576148986816406,62.71383285522461,69.01053619384766,58.2896728515625,47.74656295776367,89.70999908447266,54.849998474121094,30.567983627319336
2008-02-15,99.56229400634766,38.249446868896484,56.10099411010742,27.0831356048584,31.539459228515625,48.42315673828125,59.02587890625,62.84801483154297,69.35883331298828,58.4783935546875,47.8363151550293,89.1500015258789,55.0,30.8170166015625
2008-02-19,99.84224700927734,38.17961883544922,56.79152297973633,27.465742111206055,31.846826553344727,47.97787857055664,58.428428649902344,62.39599609375,68.95896911621094,57.901214599609375,47.47734832763672,91.58000183105469,56.54999923706055,30.73918342590332
2008-02-20,100.136962890625,38.35419464111328,56.823638916015625,27.21484375,32.10190200805664,48.01552963256836,58.83313751220703,62.3394889831543,69.1911392211914,58.028839111328125,47.47734832763672,93.23999786376953,56.650001525878906,30.9311466217041
2008-02-21,99.304443359375,37.98759078979492,55.73970031738281,27.258764266967773,31.666990280151367,48.416873931884766,59.456302642822266,62.98222351074219,69.6233139038086,58.42844772338867,47.4254150390625,93.25,56.290000915527344,30.090688705444336
2008-02-22,99.91593170166016,38.12724304199219,55.73970031738281,27.547271728515625,32.14441680908203,48.297698974609375,59.11577606201172,62.805625915527344,69.42977142333984,58.20088577270508,47.60014724731445,93.38999938964844,56.91999816894531,30.9415283203125
2008-02-25,101.1757583618164,38.31925964355469,56.823638916015625,27.954959869384766,32.497589111328125,48.05940246582031,58.5119514465332,62.388912200927734,69.08148956298828,57.82903289794922,47.66157150268555,92.73999786376953,57.5099983215332,31.885759353637695
2008-02-26,101.93460083007812,38.467647552490234,57.35356903076172,28.431638717651367,33.105812072753906,48.241268157958984,58.53121566772461,62.54431915283203,69.5394287109375,58.245304107666016,47.70404815673828,93.70999908447266,58.97999954223633,31.880558013916016
2008-02-27,101.8314437866211,38.65969467163086,57.329490661621094,28.475553512573242,33.239871978759766,48.32908248901367,58.582603454589844,62.692691802978516,69.65558624267578,58.1898307800293,47.79851150512695,94.77999877929688,57.970001220703125,31.7301082611084
2008-02-28,100.83683013916016,38.51131057739258,56.462318420410156,28.249744415283203,32.9651985168457,48.68655776977539,59.62334442138672,63.42720413208008,70.57794189453125,58.61157989501953,47.756011962890625,95.98999786376953,59.15999984741211,31.07640838623047
2008-02-29,98.5898208618164,37.49003601074219,55.29003143310547,27.553550720214844,31.922054290771484,48.99384689331055,60.53556442260742,64.10523223876953,71.31970977783203,58.98342514038086,47.89769744873047,96.18000030517578,58.40999984741211,30.63022804260254
2008-03-03,98.35404205322266,37.245628356933594,54.76008605957031,27.559816360473633,32.10517501831055,48.8748779296875,60.379547119140625,63.94232940673828,71.29118347167969,58.982330322265625,47.90431594848633,97.23999786376953,59.189998626708984,30.84296226501465
2008-03-04,97.97830963134766,37.45512771606445,54.43891143798828,27.202301025390625,31.516569137573242,48.64198303222656,59.792724609375,63.70144271850586,71.12918090820312,58.63679504394531,47.84269332885742,95.18000030517578,57.77000045776367,30.55241584777832
2008-03-05,98.59718322753906,37.638427734375,54.96083068847656,27.478269577026367,32.10844039916992,48.32722854614258,59.0770149230957,63.42510986328125,71.0838394165039,58.22431945800781,47.90904998779297,97.72000122070312,59.5099983215332,30.9726505279541
2008-03-06,96.55641174316406,36.809181213378906,53.130126953125,27.196035385131836,31.14052391052246,48.289451599121094,59.39296340942383,63.93525314331055,71.46617889404297,58.146305084228516,47.83793640136719,96.5,60.099998474121094,29.561508178710938
2008-03-07,95.56185913085938,36.72190475463867,52.9615364074707,26.832250595092773,30.803707122802734,48.42164993286133,59.47032928466797,64.15483856201172,71.73191833496094,58.02371597290039,47.79051208496094,96.08999633789062,59.5,30.04399299621582
2008-03-10,94.30205535888672,36.014888763427734,51.78923416137695,26.568819046020508,29.9371395111084,48.56642532348633,60.347320556640625,64.61540222167969,72.26972961425781,58.0125846862793,47.79524612426758,95.87000274658203,60.54999923706055,29.61856460571289
2008-03-11,97.69102478027344,37.385284423828125,54.037471771240234,27.42183494567871,31.9612979888916,48.289451599121094,59.83146286010742,63.91398620605469,71.5698471069336,57.34934616088867,47.75257873535156,95.98999786376953,61.29999923706055,31.5433349609375
2008-03-12,96.77745056152344,37.28054428100586,53.41117477416992,27.450687408447266,31.199357986450195,48.73640441894531,60.98563003540039,64.65081024169922,72.25675964355469,58.040462493896484,47.77629089355469,97.01000213623047,61.4900016784668,30.87928009033203
2008-03-13,96.99111938476562,37.568599700927734,54.47907638549805,27.475799560546875,31.13723373413086,48.522377014160156,60.508480072021484,64.31068420410156,71.7901840209961,57.410640716552734,47.66242599487305,98.33999633789062,62.0,31.2424373626709
2008-03-14,95.48817443847656,36.87903594970703,53.106048583984375,26.873445510864258,30.012359619140625,48.73008728027344,61.25647735595703,64.97673797607422,71.95219421386719,57.377174377441406,47.87114334106445,98.70999908447266,61.68000030517578,30.60948944091797
2008-03-17,94.52304077148438,36.20690155029297,52.238895416259766,26.453054428100586,29.034610748291016,48.893795013427734,61.72715377807617,65.3026123046875,71.1810073852539,57.845359802246094,47.77153778076172,99.16999816894531,58.5,30.796260833740234
2008-03-18,98.4498519897461,37.82173538208008,54.63966751098633,27.262468338012695,30.69252586364746,48.93783950805664,61.48860168457031,64.85626220703125,71.10322570800781,57.7394905090332,48.00863265991211,96.5,60.13999938964844,32.15034103393555
2008-03-19,96.01123046875,36.887752532958984,53.274658203125,26.2585506439209,28.979040145874023,48.97563934326172,62.507347106933594,65.41596221923828,71.40132141113281,57.990272521972656,48.06559753417969,93.04000091552734,56.119998931884766,31.90650749206543
